apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
A10024547,포레나노원 아파트,아파트,서울특별시 노원구 노원로38길 76,서울,노원구,상계동,,,1062,주식회사 한화건설 ,76881.0,1385.0,127.062369,37.663938,1.0,1.0,8.0,4.0,14.0,0.0,8.0,11.0,48.0,53.0,7.0,1.0,4.0,5
A10024552,래미안리더스원,아파트,서울특별시 서초구 서운로 62,서울,서초구,서초동,,,1317,삼성물산,117457.0,2523.0,127.028121,37.490773,4.0,0.0,14.0,6.0,28.0,1.0,2.0,3.0,11.0,89.0,22.0,0.0,15.0,4
A10024532,북한산두산위브2차,아파트,서울특별시 서대문구 홍은중앙로1길 100,서울,서대문구,홍은동,,분양,296,두산건설(주),17548.0,267.0,126.944439,37.600043,2.0,0.0,2.0,4.0,4.0,1.0,2.0,3.0,13.0,5.0,0.0,1.0,3.0,2
A10024524,더클래식동작,도시형 생활주택(주상복합),서울특별시 동작구 노량진로8길 55,서울,동작구,노량진동,,임대,272,강남건영,4373.0,,126.938564785768,37.5123712815087,4.0,2.0,7.0,6.0,14.0,3.0,2.0,6.0,7.0,20.0,6.0,0.0,9.0,0
A10024505,신마곡 벽산 블루밍 ,아파트,서울특별시 강서구 양천로10길 38,서울,강서구,방화동,,,298,벽산블루밍,19305.0,300.0,126.808283,37.571185,2.0,1.0,2.0,4.0,13.0,3.0,3.0,8.0,25.0,16.0,2.0,1.0,5.0,6
A10024501,논현 기린힐스,아파트,서울특별시 강남구 논현로 661,서울,강남구,논현동,,임대,249,대림건설,4601.0,176.0,127.030891,37.512999,1.0,1.0,5.0,2.0,18.0,1.0,2.0,3.0,6.0,18.0,11.0,3.0,6.0,3
A10024503,아크로 서울포레스트,아파트,서울특별시 성동구 왕십리로 83-21,서울,성동구,성수동1가,,분양,280,대림산업(주),46378.0,720.0,127.043853,37.544798,1.0,2.0,10.0,4.0,7.0,2.0,2.0,3.0,8.0,7.0,7.0,0.0,7.0,3
A10024495,e편한세상 문래 에듀플라츠,아파트,서울특별시 영등포구 선유서로 50,서울,영등포구,문래동6가,,,263,대림건설(주),16124.0,287.0,126.885457,37.520028,3.0,0.0,11.0,1.0,12.0,2.0,3.0,4.0,22.0,26.0,4.0,2.0,8.0,2
A10024488,꿈의숲아이파크아파트,아파트,서울특별시 성북구 돌곶이로40길 46,서울,성북구,장위동,,,1711,현대산업개발,118062.0,2054.0,127.047983,37.618675,3.0,0.0,14.0,7.0,9.0,2.0,4.0,4.0,26.0,25.0,2.0,2.0,4.0,6
A10024490,여의도더리브스타일 ,도시형 생활주택(주상복합),서울특별시 영등포구 경인로 900,서울,영등포구,영등포동1가,,분양,185,SGC이테크건설,3069.0,,126.912647744146,37.5176921431262,4.0,1.0,2.0,4.0,3.0,5.0,0.0,1.0,5.0,3.0,7.0,5.0,6.0,3
A10024492,위례포레샤인13단지아파트,아파트,서울특별시 송파구 위례서이로 25,서울,송파구,거여동,,임대,560,계룡건설외,29344.0,584.0,127.1370619,37.4825792,2.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,18.0,35.0,0.0,0.0,5.0,2
A10024473,고덕자이 아파트,아파트,서울특별시 강동구 상일로 55,서울,강동구,상일동,,,1824,GS건설,139700.0,2400.0,127.1708,37.552393,1.0,0.0,7.0,2.0,6.0,4.0,4.0,5.0,32.0,19.0,3.0,0.0,2.0,6
A10024470,신길파크자이,아파트,서울특별시 영등포구 신길로28길 25,서울,영등포구,신길동,,,641,GS건설,46581.0,850.0,126.913341,37.503191,2.0,1.0,5.0,7.0,11.0,4.0,5.0,9.0,33.0,28.0,3.0,2.0,2.0,5
A10024468,강동리버스트4단지,아파트,서울특별시 강동구 아리수로93가길 110,서울,강동구,강일동,,,1239,두산건설,61934.0,1149.0,127.1731,37.572621,1.0,0.0,9.0,1.0,7.0,1.0,1.0,1.0,6.0,18.0,0.0,0.0,3.0,2
A10024464,지웰홈스 왕십리,도시형 생활주택(주상복합),서울특별시 성동구 고산자로14길 26,서울,성동구,행당동,,임대,299,신영건설,7330.0,,127.037767815269,37.563404956031,1.0,4.0,14.0,9.0,25.0,3.0,4.0,9.0,7.0,19.0,10.0,2.0,7.0,4
A10024463,방학지음재힐스,도시형 생활주택(주상복합),서울특별시 도봉구 도봉로150다길 28,서울,도봉구,방학동,,분양,187,(주)도시공감,2835.0,102.0,127.044813,37.66744,1.0,1.0,15.0,7.0,22.0,1.0,3.0,6.0,26.0,26.0,5.0,2.0,2.0,1
A10024443,쌍용더플래티넘용마산,아파트,서울특별시 중랑구 용마산로 209,서울,중랑구,면목동,,분양,245,쌍용건설,17513.0,278.0,127.085956,37.572678,1.0,1.0,8.0,7.0,5.0,2.0,3.0,5.0,18.0,12.0,1.0,0.0,0.0,6
A10024436,센터스퀘어등촌,도시형 생활주택(주상복합),서울특별시 강서구 공항대로 543,서울,강서구,염창동,,임대,500,(주)신라종합건설,12164.0,282.0,126.8510294,37.5533338,1.0,0.0,10.0,5.0,13.0,5.0,3.0,4.0,14.0,11.0,5.0,2.0,10.0,0
A10024435,삼성동대성유니드,,서울특별시 강남구 테헤란로77길 26,서울,강남구,삼성동,,분양,59,대성산업,4932.0,65.0,127.05402,37.50865,2.0,1.0,6.0,3.0,20.0,3.0,1.0,0.0,9.0,24.0,35.0,5.0,11.0,4
A10024440,강동리버스트 8단지,아파트,서울특별시 강동구 아리수로93나길 88,서울,강동구,강일동,,,946,sh서울도시공사,47557.0,896.0,127.175428,37.5719395,1.0,0.0,6.0,1.0,7.0,1.0,2.0,1.0,7.0,18.0,0.0,0.0,5.0,2
A10024428,북가좌 신일해피트리아파트,,서울특별시 서대문구 수색로 147-1,서울,서대문구,북가좌동,,분양,111,,9047.0,120.0,126.904045,37.575195,1.0,2.0,6.0,6.0,6.0,4.0,2.0,3.0,13.0,4.0,2.0,1.0,2.0,0
A10024425,이랜드PEER 신촌 청년주택,아파트,서울특별시 마포구 서강로 75-16,서울,마포구,창전동,,임대,589,이랜드건설(주),11582.0,,126.931255709052,37.5496213115507,4.0,2.0,26.0,8.0,8.0,2.0,1.0,1.0,16.0,22.0,9.0,6.0,4.0,4
A10024426,마곡엠밸리9단지,아파트,서울특별시 강서구 공항대로 103,서울,강서구,마곡동,,,1529,한신공영,99426.0,1765.0,126.818592,37.561735,1.0,0.0,6.0,2.0,1.0,0.0,4.0,5.0,20.0,19.0,1.0,0.0,1.0,2
A10024420,강동리엔파크11단지,아파트,서울특별시 강동구 고덕로98길 101,서울,강동구,상일동,,임대,600,신동아건설,15532.0,369.0,127.144817,37.554724,0.0,1.0,12.0,5.0,14.0,5.0,4.0,6.0,22.0,69.0,3.0,4.0,0.0,6
A10024422,강동리버스트6단지,아파트,서울특별시 강동구 아리수로93가길 77,서울,강동구,강일동,,임대,1244,sh,64217.0,,127.171577820993,37.5697360949983,1.0,0.0,6.0,1.0,9.0,2.0,2.0,1.0,9.0,22.0,0.0,0.0,2.0,2
A10024421,강동 리버스트 7단지 아파트,아파트,서울특별시 강동구 아리수로93가길 70,서울,강동구,강일동,,임대,1025,화성산업(주),51363.0,933.0,127.1733082,37.570719,1.0,0.0,6.0,1.0,7.0,1.0,2.0,1.0,13.0,18.0,0.0,0.0,4.0,2
A10024412,강동리엔파크 14단지 아파트,아파트,서울특별시 강동구 고덕로98길 160,서울,강동구,상일동,,,943,대우조선해양건설(주),37804.0,823.0,127.144817,37.554724,0.0,1.0,12.0,5.0,14.0,5.0,4.0,6.0,22.0,69.0,3.0,4.0,0.0,6
A10024410,강동리엔파크9단지아파트,아파트,서울특별시 강동구 고덕로98길 29,서울,강동구,강일동,,임대,366,대림건설,16677.0,,127.180230285246,37.5569887157805,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,2
A10024408,공덕SK리더스뷰 1단지,아파트,서울특별시 마포구 백범로31길 7,서울,마포구,공덕동,,,306,sk건설,27455.0,445.0,126.94684,37.5451652,1.0,3.0,11.0,7.0,24.0,2.0,4.0,7.0,18.0,97.0,20.0,4.0,5.0,4
A10024398,래미안 목동아델리체,아파트,서울특별시 양천구 중앙로43길 14,서울,양천구,신정동,,,1497,삼성물산(주),113066.0,2026.0,126.851496,37.518826,4.0,1.0,4.0,8.0,17.0,3.0,5.0,3.0,25.0,23.0,5.0,1.0,5.0,1
A10024365,상도역롯데캐슬파크엘,아파트,서울특별시 동작구 양녕로 220,서울,동작구,상도동,,분양,950,롯데건설,68121.0,1136.0,126.947169,37.500753,1.0,1.0,9.0,6.0,16.0,3.0,1.0,7.0,21.0,46.0,2.0,0.0,5.0,0
A10024359,삼정아트테라스정동,도시형 생활주택(아파트),서울특별시 중구 서소문로 89-20,서울,중구,정동,,분양,168,삼정기업,3670.0,89.0,126.9682218,37.5635216,12.0,1.0,11.0,3.0,18.0,8.0,3.0,2.0,6.0,9.0,32.0,4.0,6.0,4
A10024347,마포프레스티지자이아파트,아파트,서울특별시 마포구 대흥로24길 24,서울,마포구,염리동,,,1694,GS건설,117650.0,2022.0,126.947802,37.553719,2.0,1.0,3.0,6.0,16.0,3.0,5.0,6.0,21.0,21.0,3.0,0.0,1.0,6
A10024333,용산 베르디움 프렌즈,아파트,서울특별시 용산구 백범로99길 40,서울,용산구,한강로2가,,임대,1086,(주)호반건설,42030.0,687.0,126.9678516,37.5311678,2.0,3.0,5.0,3.0,15.0,2.0,3.0,2.0,5.0,3.0,12.0,3.0,7.0,4
A10024327,오렌지카운티 을지로,도시형 생활주택(주상복합),서울특별시 중구 동호로33길 15,서울,중구,오장동,,분양,157,(주)오렌지이앤씨,2341.0,,127.001411116707,37.5652276672427,11.0,3.0,4.0,9.0,13.0,6.0,1.0,1.0,5.0,2.0,30.0,12.0,12.0,4
A10024316,영등포 중흥S-클래스,아파트,서울특별시 영등포구 선유서로24길 6,서울,영등포구,양평동1가,,분양,308,중흥건설(주),19472.0,402.0,126.886278,37.5234,3.0,1.0,10.0,2.0,9.0,1.0,2.0,5.0,18.0,28.0,5.0,3.0,4.0,2
A10024313,힐스테이트녹번역아파트,아파트,서울특별시 은평구 은평로 240,서울,은평구,응암동,,,879,현대건설,60587.0,980.0,126.934656,37.59962,1.0,1.0,6.0,3.0,11.0,1.0,2.0,5.0,19.0,23.0,5.0,1.0,1.0,2
A10024302,독산역 롯데캐슬아파트 ,아파트,서울특별시 금천구 벚꽃로 100,서울,금천구,독산동,,임대,927,롯데건설,63375.0,1144.0,126.8904329,37.4644259,5.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,16.0,15.0,4.0,3.0,3.0,3
A10024258,디에이치포레센트아파트,,서울특별시 강남구 개포로110길 38,서울,강남구,일원동,,,184,현대건설,16619.0,327.0,127.078684,37.490232,2.0,1.0,4.0,3.0,18.0,2.0,4.0,7.0,11.0,20.0,5.0,0.0,3.0,6
A10024254,디에이치반포라클라스,아파트,서울특별시 서초구 서초중앙로 206,서울,서초구,반포동,,,848,현대건설,70040.0,1523.0,127.010446,37.5007631,7.0,0.0,8.0,4.0,12.0,0.0,3.0,3.0,14.0,198.0,14.0,3.0,1.0,3
A10024214,신내역 금강펜테리움 센트럴파크아파트,아파트,서울특별시 중랑구 용마산로136길 160,서울,중랑구,망우동,,분양,490,금강주택,41380.0,609.0,127.109111,37.609041,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,2
A10024197,위례포레샤인15단지,아파트,서울특별시 송파구 위례송파로 89,서울,송파구,거여동,,분양,394,진흥기업,30219.0,501.0,127.144078,37.485795,0.0,0.0,5.0,2.0,4.0,2.0,3.0,5.0,13.0,35.0,0.0,0.0,2.0,2
A10024216,디에이치 자이 개포,아파트,서울특별시 강남구 영동대로 22,서울,강남구,일원동,,,1996,"현대건설, 현대엔지니어링, GS건설",164320.0,3113.0,127.075083,37.490791,2.0,1.0,5.0,2.0,9.0,2.0,5.0,5.0,20.0,14.0,4.0,0.0,2.0,2
A10024240,서초그랑자이,아파트,서울특별시 서초구 효령로 391,서울,서초구,서초동,,,1446,지에스건설(주),121758.0,2886.0,127.025992,37.489133,5.0,0.0,8.0,5.0,18.0,1.0,3.0,3.0,14.0,69.0,17.0,0.0,8.0,0
A10024132,자양호반써밋아파트,아파트,서울특별시 광진구 능동로 69,서울,광진구,자양동,,분양,305,호반건설,14729.0,285.0,127.0682832,37.5376553,3.0,2.0,8.0,3.0,31.0,2.0,2.0,7.0,17.0,28.0,10.0,6.0,6.0,0
A10024244,서울휘경행복주택,아파트,서울특별시 동대문구 장안벚꽃로 317,서울,동대문구,휘경동,,임대,200,서한건설,2994.0,,127.070111099288,37.5868243246415,0.0,0.0,5.0,7.0,1.0,2.0,2.0,4.0,17.0,11.0,2.0,2.0,0.0,2
A10024237,청신호 행복주택 정릉하늘마루,도시형 생활주택(연립주택),서울특별시 성북구 정릉로10가길 6-31,서울,성북구,정릉동,,임대,166,대흥토건,4042.0,,127.000041110205,37.6068882387231,3.0,0.0,3.0,4.0,1.0,3.0,2.0,0.0,9.0,1.0,1.0,0.0,2.0,2
A10024145,우장산역 해링턴타워,아파트,서울특별시 강서구 강서로 231,서울,강서구,화곡동,,임대,429,효성중공업(주),13055.0,259.0,126.8352954,37.5459315,4.0,1.0,5.0,5.0,24.0,2.0,4.0,8.0,26.0,84.0,9.0,3.0,3.0,1
A10024245,이수푸르지오더프레티움,아파트,서울특별시 동작구 동작대로39길 39,서울,동작구,사당동,,,514,대우건설,38716.0,657.0,126.9779437,37.4930871,3.0,0.0,1.0,4.0,2.0,3.0,2.0,2.0,23.0,24.0,2.0,0.0,5.0,2
A10024171,방배그랑자이아파트,아파트,서울특별시 서초구 방배로 21,서울,서초구,방배동,,,758,GS건설주식회사,65873.0,1514.0,126.9962367,37.4767899,3.0,0.0,0.0,6.0,6.0,1.0,1.0,3.0,5.0,14.0,4.0,0.0,3.0,3
A10024156,서초꽃마을주얼리,,서울특별시 서초구 반포대로27길 13,서울,서초구,서초동,,임대,280,한양산업개발,5400.0,,127.007604684245,37.4896931057588,5.0,1.0,11.0,2.0,12.0,0.0,0.0,0.0,5.0,15.0,23.0,0.0,8.0,4
A10024131,래미안 라클래시,아파트,서울특별시 강남구 삼성로 651,서울,강남구,삼성동,,,679,삼성물산,55530.0,1211.0,127.0481649,37.5177334,3.0,0.0,4.0,4.0,21.0,3.0,2.0,2.0,15.0,69.0,14.0,2.0,4.0,3
A10024152,포레나송파,아파트,서울특별시 송파구 위례송파로 123,서울,송파구,거여동,,분양,1282,한화건설외,99937.0,1623.0,127.1440562,37.4863348,0.0,0.0,6.0,2.0,2.0,2.0,2.0,5.0,15.0,19.0,2.0,0.0,1.0,2
A10024102,대치르엘,아파트,서울특별시 강남구 도곡로93길 23,서울,강남구,대치동,,,273,롯데건설,19741.0,412.0,127.0624654,37.5016593,3.0,0.0,3.0,3.0,13.0,3.0,2.0,3.0,10.0,550.0,19.0,3.0,3.0,3
A10024098,보라매자이 더 포레스트,아파트,서울특별시 동작구 여의대방로22길 121,서울,동작구,신대방동,,,959,GS건설(주),63820.0,1058.0,126.9253834,37.4985576,0.0,3.0,10.0,9.0,17.0,3.0,2.0,3.0,16.0,52.0,7.0,1.0,11.0,4
A10024086,DMC SK뷰 1단지 아파트,아파트,서울특별시 은평구 수색로 216,서울,은평구,수색동,,,644,에스케이건설(주),45606.0,785.0,126.8959227,37.5810965,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,18.0,3.0,10.0,2.0,1.0,0
A10024082,이문휘경지웰에스테이트,아파트,서울특별시 동대문구 외대역동로 63-12,서울,동대문구,휘경동,,분양,313,(주)신영건설,5939.0,,127.063902128929,37.5945752100931,1.0,1.0,3.0,6.0,19.0,2.0,2.0,4.0,22.0,19.0,3.0,3.0,2.0,0
A10024085,송파위례리슈빌,아파트,서울특별시 송파구 위례송파로 124,서울,송파구,거여동,,분양,494,계룡건설산업(주),54610.0,915.0,127.1448757,37.4838484,0.0,0.0,5.0,1.0,4.0,2.0,3.0,7.0,8.0,65.0,0.0,0.0,2.0,2
A10024042,e편한세상 청계 센트럴포레,아파트,서울특별시 동대문구 무학로 91,서울,동대문구,용두동,,,823,DL E&C,56258.0,1112.0,127.0289736,37.57198,2.0,1.0,4.0,10.0,8.0,4.0,3.0,5.0,16.0,25.0,9.0,9.0,5.0,4
A10024034,수유역푸르지오시티,도시형 생활주택(주상복합),,서울,강북구,미아동,,분양,298,주식회사대우건설,5707.0,,127.02377672063368,37.63415027101475,1.0,1.0,12.0,6.0,31.0,2.0,1.0,4.0,8.0,13.0,10.0,7.0,6.0,0
A10024035,강남파라곤,,,서울,강남구,논현동,,분양,58,동양건설산업(주),6480.0,210.0,127.038377,37.5167702,2.0,2.0,5.0,3.0,26.0,3.0,2.0,3.0,5.0,37.0,14.0,3.0,10.0,4
A10024029,신사삼성래미안아파트,아파트,,서울,강남구,신사동,,,63,,5348.0,82.0,127.0203797,37.5210145,4.0,0.0,1.0,3.0,21.0,1.0,1.0,1.0,6.0,61.0,13.0,2.0,7.0,3
A10024026,셀립은평,아파트,서울특별시 은평구 통일로 742,서울,은평구,불광동,,임대,201,대림건설주식회사,3971.0,126.0,126.9295434,37.6120607,0.0,2.0,13.0,3.0,30.0,3.0,3.0,6.0,23.0,20.0,5.0,4.0,3.0,1
A10024018,양원역 금호어울림포레스트아파트,아파트,서울특별시 중랑구 양원역로10길 75,서울,중랑구,망우동,,임대,331,금호건설,25996.0,331.0,127.1097437,37.6076201,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,0.0,2.0,0.0,2
A10024008,신내역 힐데스하임아파트,아파트,서울특별시 중랑구 봉화산로 301,서울,중랑구,망우동,,분양,218,원건설,18500.0,294.0,127.1044359,37.6101369,3.0,3.0,6.0,1.0,2.0,3.0,3.0,4.0,3.0,6.0,0.0,2.0,0.0,3
A10023996,개포더샵트리에,아파트,서울특별시 강남구 개포로 311,서울,강남구,개포동,,분양,232,포스코,24878.0,305.0,127.0563943,37.484892,1.0,1.0,6.0,5.0,6.0,2.0,3.0,2.0,12.0,23.0,15.0,0.0,2.0,3
A10023991,태릉해링턴플레이스,아파트,서울특별시 노원구 공릉로34길 86,서울,노원구,공릉동,,,1308,효성중공업,94765.0,1550.0,127.0815267,37.6260014,3.0,0.0,9.0,4.0,17.0,2.0,2.0,7.0,32.0,35.0,3.0,0.0,0.0,6
A10023990,청년주택 와이엔타워,아파트,서울특별시 노원구 동일로 1000,서울,노원구,공릉동,,임대,270,(주)한양산업개발,5507.0,109.0,127.0752036,37.6193335,2.0,2.0,5.0,7.0,20.0,2.0,2.0,6.0,11.0,7.0,5.0,1.0,8.0,0
A10023994,E편한세상백련산아파트,아파트,서울특별시 은평구 백련산로 112,서울,은평구,응암동,,분양,358,DL건설,27181.0,434.0,126.923922,37.595555,1.0,0.0,4.0,4.0,10.0,2.0,3.0,8.0,24.0,22.0,5.0,5.0,0.0,6
A10023979,어바니엘 천호,도시형 생활주택(아파트),,서울,강동구,천호동,,임대,182,(주)신화종합건설,2420.0,108.0,127.1287007,37.538079,2.0,3.0,7.0,8.0,42.0,2.0,0.0,2.0,14.0,12.0,9.0,4.0,13.0,4
A10023966,어바니엘한강,도시형 생활주택(주상복합),,서울,동작구,노량진동,,임대,207,(주)이테크건설,5425.0,,126.946562600546,37.5131054343111,4.0,1.0,6.0,5.0,7.0,3.0,3.0,7.0,12.0,8.0,5.0,0.0,3.0,2
A10023955,에피소드수유838,아파트,,서울,강북구,수유동,,임대,558,태영건설,11190.0,,127.02330515998024,37.63693440988844,1.0,1.0,15.0,5.0,26.0,4.0,1.0,8.0,10.0,5.0,10.0,7.0,12.0,4
A10023959,홍제역 해링턴플레이스아파트,아파트,서울특별시 서대문구 세무서8길 30,서울,서대문구,홍제동,,,1116,효성중공업(주),80061.0,1289.0,126.947405,37.590313,2.0,1.0,5.0,5.0,32.0,3.0,3.0,8.0,17.0,32.0,4.0,0.0,3.0,6
A10023952,중랑숲시티프라디움,아파트,서울특별시 중랑구 양원역로10길 47,서울,중랑구,망우동,,,403,"(주)시티건설, 삼부토건(주)",21725.0,412.0,127.108403,37.607621,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,6.0,0.0,2.0,0.0,2
A10023951,광진그랜드파크,아파트,서울특별시 광진구 광나루로 458,서울,광진구,구의동,,분양,730,디엘이앤씨,69744.0,1033.0,127.0757555,37.544273,2.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,6.0,4.0,4.0,4.0,0.0,3
A10023939,삼성석탑아파트,아파트,,서울,강남구,삼성동,,분양,139,석탑건설,10142.0,148.0,127.0434776,37.5175602,2.0,2.0,4.0,5.0,24.0,3.0,3.0,2.0,11.0,66.0,12.0,2.0,4.0,0
A10023934,엘크루발산아파트,,서울특별시 강서구 강서로56길 44,서울,강서구,등촌동,,임대,252,대우조선해양,4525.0,252.0,126.8412062,37.5591923,1.0,1.0,14.0,3.0,34.0,4.0,5.0,6.0,20.0,76.0,6.0,1.0,4.0,1
A10023926,롯데캐슬클라시아,아파트,,서울,성북구,길음동,,,2029,롯데건설,139561.0,2451.0,127.0252576,37.6089258,2.0,0.0,2.0,10.0,17.0,1.0,5.0,9.0,29.0,57.0,7.0,15.0,5.0,1
A10023927,송파레이크파크호반써밋1차,아파트,서울특별시 송파구 위례송파로 40,서울,송파구,거여동,,분양,689,호반산업(주),74916.0,1686.0,127.1365419,37.4845395,2.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,21.0,4.0,1.0,0.0,0.0,2
A10023922,송파레이크파크 호반 써밋2,아파트,서울특별시 송파구 위례송파로 80,서울,송파구,거여동,,분양,700,호반건설( 주),76533.0,,127.1422995,37.4844494,0.0,0.0,5.0,2.0,4.0,2.0,3.0,7.0,5.0,65.0,0.0,0.0,1.0,2
A10023914,인히어쌍문아파트,도시형 생활주택(아파트),서울특별시 도봉구 도봉로 445,서울,도봉구,쌍문동,,임대,288,반도건설,5930.0,84.0,127.0326268,37.6458626,1.0,1.0,9.0,6.0,23.0,7.0,2.0,6.0,18.0,13.0,5.0,3.0,8.0,0
A10023898,이수스위첸포레힐즈아파트,아파트,,서울,동작구,동작동,,분양,366,KCC건설,28547.0,436.0,126.982985,37.498185,4.0,0.0,6.0,4.0,4.0,2.0,2.0,2.0,11.0,21.0,2.0,1.0,2.0,2
A10023897,위례중앙푸르지오아파트,아파트,서울특별시 송파구 위례광장로 120,서울,송파구,장지동,,분양,311,대우푸르지오,30263.0,453.0,127.1398694,37.4753593,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,29.0,17.0,1.0,0.0,3.0,2
A10023891,청계푸르지오시티,도시형 생활주택(주상복합),,서울,동대문구,답십리동,,분양,298,대우건설(주),6547.0,324.0,127.050522,37.569139,1.0,2.0,6.0,9.0,6.0,4.0,5.0,7.0,14.0,3.0,7.0,3.0,3.0,1
A10023887,송파 시그니처 롯데캐슬아파트,아파트,서울특별시 송파구 거마로 56,서울,송파구,거여동,,,1945,(주)롯데건설,136652.0,2448.0,127.146583,37.4958575,0.0,1.0,5.0,7.0,33.0,4.0,4.0,4.0,48.0,32.0,4.0,1.0,4.0,1
A10023875,DMC센트럴자이,아파트,서울특별시 은평구 수색로 200,서울,은평구,증산동,,,1256,GS건설,125829.0,1546.0,126.9025224,37.58032,2.0,2.0,3.0,8.0,6.0,3.0,3.0,4.0,13.0,21.0,4.0,0.0,3.0,0
A10023859,대방동신일해피트리 아파트 ,,,서울,동작구,대방동,,분양,130,신일건설주식회사,8078.0,997.0,126.9275117,37.51395,3.0,4.0,9.0,6.0,9.0,6.0,3.0,3.0,7.0,8.0,5.0,5.0,1.0,0
A10023858,용산데시앙포레아파트,아파트,서울특별시 용산구 효창원로 227,서울,용산구,효창동,,,384,태영건설,32297.0,465.0,126.962886,37.548159,6.0,0.0,5.0,8.0,10.0,3.0,3.0,4.0,21.0,18.0,3.0,4.0,3.0,0
